product_name,category,original_price,discounted_price,source,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,is_fraud,fraud_type,price_volatility,presale_spike_ratio,ref_price_mismatch,discount_magnitude
Joyeria Milan Multilayer Gold Plated Bead Resin Necklace,Jewellery,299.0,199.0,flipkart,206.90328123329948,207.2185829541795,215.48773176913735,207.22581308736403,209.2893092083524,213.01092259010824,210.2987882951297,212.12544011812142,217.89760527000828,214.54728189589503,214.46037408775982,212.5561665308825,199.0,1,fake_reference,3.5925308352592533,1.0132848423069922,1.4120306682117443,0.33444816053511706
Joyeria Milan Resin Necklace,Jewellery,299.0,199.0,flipkart,287.8189875673772,299.68959847157555,310.12040460369116,292.3292823957398,305.6209567913645,295.8774510037512,286.8345608784147,294.28971597326677,299.66523061368895,366.85944205450517,360.72966760114065,367.2516324682436,199.0,1,price_jacking,31.506032235933414,1.2291241131725847,0.9524601014708569,0.33444816053511706
Archies VJ-556 Combo Set,Beauty and Personal Care,418.0,399.0,flipkart,399.4339779238208,426.4797064642691,408.71571299692084,417.03981931706176,420.32897133446653,418.79645187955026,413.654367252943,413.5876238625937,427.95771122117156,518.4235214150357,518.7564698622132,503.4931672233098,399.0,1,price_jacking,44.810761109391144,1.2338565019620524,0.9488018679603389,0.045454545454545456
Jadoo Collections Alloy Necklace,Jewellery,699.0,329.0,flipkart,707.482893301788,695.5990931810253,695.5316300329208,704.6917122751644,692.7322773420417,665.2484658057074,695.2211771104257,693.0196343908439,694.8942320429976,723.8165525753398,712.5838245268967,681.2280739788335,329.0,0,none,14.873426620356609,1.017369782683516,1.0031033580020596,0.5293276108726752
Tenda TE-F452,Computers,9500.0,4527.0,flipkart,9432.461776621287,9497.980589140685,9596.175700800775,9580.183596241373,9280.298667072551,9320.86008095794,9783.797607867346,9369.564896978474,9683.105098556016,9473.417949381532,9214.297485019515,9548.4729830801,4527.0,0,none,168.5115927947619,0.9902289046616354,1.0019281277880407,0.5234736842105263
JEWELIZER Statement Crystal Yellow Gold Plated Alloy Necklace,Jewellery,1199.0,499.0,flipkart,1182.6325839942347,1178.4814966036217,1222.7440854031506,1210.6385222477165,1187.347114942595,1218.6028018708707,1212.2183813799186,1224.329511559273,1202.0551682992518,1221.7879795544163,1197.0559528973922,1210.7645824031142,499.0,0,none,16.10525892386173,1.004592273289317,0.9944253171133307,0.5838198498748958
Tenda TE-4G302,Computers,3500.0,3399.0,flipkart,4051.6006046439243,3498.6021170420718,4421.577945773239,3335.000747607878,4455.579700338706,3547.8858333881562,4235.512199375531,3381.053042228487,3936.8537710786404,3546.51725162403,4276.223866327676,3422.254490871719,3399.0,1,yo_yo_pricing,431.29431391717065,0.9676259193094174,0.9108917624070321,0.028857142857142856
Jewelizer Alloy Necklace,Jewellery,799.0,399.0,flipkart,813.4510526653363,803.9840024940439,779.7596833954287,796.5279005134253,784.5898331186378,824.2307476310597,797.0091989851541,803.6052586198479,799.7050391093813,812.2869592383855,776.106072035453,807.4988079963141,399.0,0,none,14.280161580859257,0.9978915051807111,0.9988795884153567,0.5006257822277848
"Denver Sport,Prestige Combo Set",Beauty and Personal Care,379.0,340.0,flipkart,366.0456058646442,378.5226216688331,382.6773698653112,375.7188653894596,372.14077857237663,372.81752994368225,386.84696259670017,374.47881009849993,376.8197030112244,385.7482686701634,376.74815458929214,370.39409293843505,340.0,0,none,6.170040728951446,1.0037221050089782,1.0064265328172097,0.10290237467018469
Jiya Fashion Pretties Alloy Choker,Jewellery,999.0,400.0,flipkart,982.5477837913346,960.907580898844,977.3672443134307,998.3362908282659,977.6327453579381,1014.6972785552878,989.5959026273636,1003.6682059037681,1022.4407151026687,1021.0008074120697,982.5301219863098,999.4039875215142,400.0,0,none,19.138608145871203,1.0091418429677013,1.0048508559571856,0.5995995995995996
Jewel Touch Twist and Turn Alloy Necklace,Jewellery,910.0,450.0,flipkart,947.3744134841672,896.3468758812306,908.6431146009298,913.1970716702201,929.0358655463832,874.9234193865768,931.2560334966992,922.1339983070766,918.8901923409439,942.6215050388445,871.665808878186,940.154074279723,450.0,0,none,24.9083205816767,1.002611465614852,0.9930665066915221,0.5054945054945055
Huawei WS331c -300 Mbps Wireless Range Extender,Computers,2250.0,1635.0,flipkart,1688.71972292322,1712.2161108567677,1697.7596287215642,1694.968009380198,1713.0146501799668,1760.873184805222,1689.6205804720628,1732.991646586773,1697.5678161547476,1698.9050730848553,1694.2909027683254,1678.2478647986034,1635.0,1,fake_reference,22.560988072162072,0.9887312935103806,1.3197012953010239,0.2733333333333333
Hotpiper Elegant Silver Rhodium Plated Acrylic Necklace,Jewellery,965.0,490.0,flipkart,926.504269280738,918.3458580362094,1002.8498351857178,965.2570530035154,783.0386172741595,1021.4824566564812,907.7309850526622,837.9519253864995,967.225030773961,954.065928068489,1062.9387337884907,967.2914633820135,490.0,0,none,76.67404064657627,1.0747267104761613,1.023448987824459,0.49222797927461137
Nike Extreme N 5Th Element Combo Set,Beauty and Personal Care,500.0,349.0,flipkart,517.8544916607068,509.5159338919349,488.1371310965789,482.3301023350315,486.4320796172953,513.7068940851474,501.06280484089893,496.43229485221906,505.6945603521564,692.4336928354368,694.8159114862561,682.5424838019323,349.0,1,price_jacking,86.56061643295388,1.3795038575662382,0.9131088118714804,0.302
Indian Fashion Guru Artificial Jewellery Ceramic Necklace,Jewellery,700.0,349.0,flipkart,692.069076071745,707.7487987677683,692.9917249909353,724.0982249003275,711.5221522313526,698.8649963374583,724.6035592223643,685.8169110386016,736.5170833325096,714.2031910381099,686.3690204879141,706.8996361097571,349.0,0,none,16.252729429952534,0.9918708669997364,0.9903669862894292,0.5014285714285714
Nivea Fresh Natural Deo Combo Combo Set,Beauty and Personal Care,525.0,525.0,flipkart,516.0512489438976,530.8322876375545,516.1205213341647,532.3288593328341,512.5732993075809,530.3712699694057,527.7197376233603,509.9553963785596,520.9259917914442,527.1359175244448,523.8883647764641,537.4019078383573,525.0,0,none,8.643813071967982,1.0145628541303156,1.0023380246469804,0.0
Hotpiper Beautiful Golden Crystal Yellow Gold Plated Acrylic Necklace,Jewellery,935.0,475.0,flipkart,924.264040835049,946.2308925727788,919.7199051801573,923.4979493833669,920.0831327041791,921.9946237291749,968.5776685745402,986.0939256088137,913.7401502551638,1263.6543302844382,1262.4585624873462,1188.8625464369645,475.0,1,price_jacking,139.63280374965203,1.322965182399083,0.9242800666862402,0.4919786096256685
Dong Yang 884 Pouch Sports Art Cloth Pencil Box,Toys & School Supplies,300.0,270.0,flipkart,305.8341232320318,302.4212868771803,293.7759196099573,302.3708835601754,308.33019244403715,295.26895416149995,305.14319676864756,301.69098047226294,299.3030050731843,299.19900953355574,304.6952431546193,304.752702754163,270.0,0,none,4.346813349688015,1.0043484604579087,0.9937105032422844,0.1
Jocalia Style diva Metal Necklace,Jewellery,350.0,350.0,flipkart,340.9423028611504,360.65828929415807,351.2570242040686,360.009567898273,347.47316218904456,348.58370287362663,330.4849727121472,342.9493869455456,350.83137596070037,493.4683681940803,491.2555217257888,492.72104644303545,350.0,1,price_jacking,65.77571716532036,1.4146397484107114,0.9109374855907706,0.0
"Envy 1000 Nitro,Force Combo Set",Beauty and Personal Care,390.0,350.0,flipkart,395.00517278231234,380.8879181078194,385.3871989013625,387.34212085127655,385.211971786411,387.2295948832395,390.53897574471154,400.1827349629149,384.4057907476866,388.28855007530285,396.5786181797352,399.1487221037708,350.0,0,none,6.268253194346824,1.0159762966782298,0.9999556923208338,0.10256410256410256
Gajraula Crafts Love Alloy Choker,Jewellery,899.0,499.0,flipkart,836.7878111378145,984.3831214697201,949.9404449603678,837.7593599667102,1025.0717264778814,911.8090886030216,898.785832410481,856.0585038402746,834.6239947239835,776.1136899819847,939.1587649311547,864.8359007158981,499.0,0,none,71.98060238626213,0.9514586179164384,1.006782037764809,0.44493882091212456
Modx Steering Cover For Ford Ecosport,Automotive,549.0,477.0,flipkart,462.51503847197057,540.1315878305012,509.9102425569457,515.7406986180968,612.6839279024823,582.9756332872967,594.6628580154451,518.4714034584731,591.3892034931185,571.2660751130599,547.2618444974094,596.3663640355996,477.0,0,none,45.430516966540154,1.0438679331685154,0.9916646466136098,0.13114754098360656
Jewel Touch Dark Tribal Alloy Necklace,Jewellery,650.0,225.0,flipkart,674.9391929932391,649.8102622265899,642.5952535585623,652.7427798033308,652.936336634184,608.9510923446007,645.5386584802071,640.8798288748912,655.6995266520244,660.3324397682157,642.9773585892142,651.4933092174057,225.0,0,none,15.476507291241377,1.0069223468153048,1.0027129763338323,0.6538461538461539
"Park Avenue After 8 EDP , Alpha Deodorant Combo Set",Beauty and Personal Care,389.0,389.0,flipkart,425.40605898157014,405.4489971246836,364.5821280447041,369.62502168214513,394.1531193841006,323.27143172269643,413.61375732250195,343.55121002839905,363.2791847759542,371.7315379913751,406.41501730385784,476.9366222146749,389.0,0,none,41.091255846111004,1.1064725182922779,1.0021438134874077,0.0
DressBerry Crystal Enamel Plated Metal Necklace,Jewellery,599.0,269.0,flipkart,601.4845600543327,594.7477032512971,613.2422717097551,592.5099463691627,589.2472802181909,594.3496938404467,612.6532339358778,614.8772537579015,568.9798888811475,580.7845784500134,604.7211210266751,596.1799491114524,269.0,0,none,13.649027281497554,0.9931188676429916,1.003381249551556,0.5509181969949917
Anna Andre Paris Majesty & Floralina Combo Set,Beauty and Personal Care,360.0,249.0,flipkart,354.7860484191843,347.35808977661145,359.9939105275856,358.10860259606557,364.22857044575994,355.18858686728987,358.7911564576032,370.4408303368001,355.64317460209315,367.8090767378904,362.9580831885845,360.13563228085985,249.0,0,none,6.2456104581022975,1.0149383856237217,1.001056262142977,0.30833333333333335
Galz4ever Red & Black Long Resin Alloy Necklace,Jewellery,249.0,229.0,flipkart,235.9512821855064,240.14582196712948,236.13327452982722,241.90614024141962,236.56145496798243,243.50847693284413,239.19732249849395,241.4478631251084,228.91999823526868,235.14773856357309,241.14396551545303,236.85288283221624,229.0,1,fake_reference,3.9885145620557068,0.9979765223684873,1.0458829619903947,0.08032128514056225
Anna Andre Paris Red Horizon & Majesty Deodorant Combo Set,Beauty and Personal Care,530.0,299.0,flipkart,349.23307030415714,293.92043527375097,342.88289002685326,294.11889459019267,374.58739009364814,313.93256655502296,341.68652200156157,311.5450754323219,359.8892634891537,309.50945516989105,350.32742046957173,314.60753989343635,299.0,1,yo_yo_pricing,26.646865618532544,0.980393407511772,1.6075867891610565,0.4358490566037736
Jocular Metal Necklace,Jewellery,799.0,349.0,flipkart,798.2063437803383,801.4376273496935,775.6063851392387,820.478643831492,835.2601274908604,793.7745493627663,795.9704481501111,838.438185553744,777.0232843690552,947.2806100244353,914.3848956376547,916.5585046265802,349.0,1,price_jacking,59.062987147971796,1.1518030326037045,0.9574194389568405,0.5632040050062578
Jewelizer Alloy Necklace,Jewellery,399.0,139.0,flipkart,396.17866805982493,417.97363067484775,403.01612479997414,402.8823627522829,404.4044995823779,397.3629708605321,399.56433596767596,377.2456986311588,405.49796032019606,504.6225064216613,494.7842178778198,501.19045193481713,139.0,1,price_jacking,46.083897689192355,1.24906599113817,0.9379548309800384,0.6516290726817042
Edit One Romance Dog Cartoon Art Plastic Pencil Box,Toys & School Supplies,180.0,120.0,flipkart,125.01981463195966,128.43847403596627,124.33369903198758,118.16145197538494,126.07012173476858,125.12992459996957,122.87016017243779,123.60168576825873,123.04323036427847,124.78581808132951,123.50624915622656,120.83272195910564,120.0,1,fake_reference,2.5821059247627676,0.9916768546740865,1.4537687881039285,0.3333333333333333
Armaf Shades Combo Set,Beauty and Personal Care,500.0,399.0,flipkart,503.45783601770177,490.2676910144517,499.2963112343659,498.4391108511262,507.6877282857911,488.40210687809173,512.7691493323077,517.9988646040885,495.90322312524916,496.9393300734556,493.8116719864456,495.8142015504994,399.0,0,none,8.904261306352469,0.9879211943377681,0.999868813053344,0.202
iSweven Stone Necklace,Jewellery,999.0,399.0,flipkart,961.5808055937864,1016.9714629791481,986.9096233183195,1023.5780806164744,985.1907271805117,1011.1456923158345,993.8809457803994,999.6644079578926,1005.963236247878,990.1770743887557,1015.1542037857598,1026.8690449282872,399.0,0,none,18.90590396300774,1.012433769329501,0.9975796705811251,0.6006006006006006
Neo Gold Leaf Fancy School Art Cloth Pencil Box,Toys & School Supplies,399.0,295.0,flipkart,404.4143753504446,393.3722702210495,398.2177342302582,408.5623156478995,399.7911261351665,407.60574175758114,404.4809564138898,415.6201623223669,383.55149398810437,396.2079840778499,395.43983500429846,399.196463536046,295.0,0,none,8.338072552688208,0.9880840979478507,0.9961592404964866,0.2606516290726817
ETTI ESJ1_BLUE Glass Necklace,Jewellery,1000.0,399.0,flipkart,1056.8542978683352,986.9360662969663,1054.2215533627939,1016.7735031722372,1010.2197084875862,1001.0877770816691,1062.5046784062515,1068.2168858963446,933.3669711546781,1085.2657146620752,951.0614013445323,1016.5724960748353,399.0,0,none,47.43053515883734,0.9965743216625093,0.9801454345732121,0.601
Palakz Flower Pouch Art Plush Pencil Box,Pens & Stationery,345.0,185.0,flipkart,343.034595563152,351.9565145005294,349.8637929966624,349.7693919810795,345.8920299505954,340.8723313516889,349.93605416124683,348.1556337676679,345.59522741802306,341.43211620440076,340.7596330234757,354.3727075053235,185.0,0,none,4.579635997114321,0.9950778145557858,0.9948001200786121,0.463768115942029
Jadoo Collections Alloy Necklace,Jewellery,599.0,349.0,flipkart,617.1136391085358,578.1320680025117,603.6775177667663,608.3467417080584,606.4887072382903,589.8387061610215,606.1809815623891,596.7637699669255,593.4046797569324,811.2961934776401,771.3360071134415,755.0531536776559,349.0,1,price_jacking,82.59871976063397,1.2987268778588157,0.9289663615714409,0.41736227045075125
TRENDnet TEW-752DRU,Computers,8999.0,5199.0,flipkart,9029.162438218445,8834.94285078692,8919.785870818,9019.87500751675,9153.353553388997,8822.950221690784,8974.76845270822,8892.655725386821,9045.293680550696,8908.438317953785,9047.884023814448,9015.61138627682,5199.0,0,none,97.95685963375092,1.0027637337753075,1.003002640663515,0.4222691410156684
DressBerry Crystal Enamel Plated Metal Necklace,Jewellery,499.0,224.0,flipkart,499.0276984381228,510.2010533475182,501.6840289294432,495.50879109185325,470.67604408017337,513.787022768554,490.59976645941884,502.45262619346926,495.23049400416375,637.6842248950084,615.6670616264734,624.0252918641519,224.0,1,price_jacking,59.098965206747,1.2574054672723338,0.9420213094275669,0.5511022044088176
Zoook 385G21W,Computers,4500.0,2765.0,flipkart,4117.742149701303,2904.2341328742646,3792.013069803698,2850.265463025012,3407.838461017236,2721.986126775792,3935.3356536498986,2965.4009349143707,4057.7928415307983,2953.6123326065285,3469.8400921293733,2782.752359026485,2765.0,1,yo_yo_pricing,531.7983392162058,0.8980901263045888,1.3513914731680707,0.38555555555555554
Jewel Touch Black Falling Beads Alloy Necklace,Jewellery,1180.0,410.0,flipkart,427.8450033768975,434.12703521245464,431.2712235619217,419.64043132305267,420.8037296383501,421.4884057132711,425.14920925719707,406.89863332179584,428.82744122218685,417.02343257375094,422.6680673527353,426.0000139012334,410.0,1,fake_reference,7.223742337299161,0.9950271706054521,2.7864457216477283,0.652542372881356
Ryka Story Cartoon Art Rexine Cloth Pencil Box,Pens & Stationery,330.0,195.0,flipkart,290.7980170808712,270.2646863272991,340.1770585520177,344.76102788044943,349.0300922449837,301.95119135122303,335.4053122838386,357.79982846895257,283.012093914136,258.82815515775565,334.5684536653257,277.33540976931096,195.0,0,none,35.10341033443465,0.9091593640613644,1.0577117084822458,0.4090909090909091
Joyeria Milan Resin Necklace,Jewellery,399.0,249.0,flipkart,408.996520199194,412.3887537311822,398.0491251276849,402.8421112116238,408.5961109183893,404.77232321694356,396.11756831793144,393.1309089145657,394.31516363337124,530.9066373222462,534.182775135214,526.7393777870384,249.0,1,price_jacking,58.43618876306569,1.3194835993063012,0.9188189711509132,0.37593984962406013
Netgear WN2500RP Universal Dual Band Wi-Fi Range Extender,Computers,10800.0,7550.0,flipkart,11016.31979978388,10372.476422337922,10736.865985038545,10696.625744506284,10540.821612135964,10533.67144229507,10962.705231400492,10824.288582461877,10852.65385639407,11097.900576171589,10487.481177890673,11193.496774745206,7550.0,0,none,260.5380469322948,1.0186479542982023,1.0022015397944093,0.30092592592592593
Fashion Jewellery Alloy Necklace,Jewellery,699.0,239.0,flipkart,340.8771589599934,253.23031990067147,314.04324053342924,262.6267269993359,329.5419597846592,245.73830046471966,320.5705664598954,253.65009366942311,286.91651451511217,241.62513292828933,343.9200114886627,262.6720350513501,239.0,1,yo_yo_pricing,39.312094383440055,0.9760112512757565,2.4274963021822424,0.6580829756795422
Neo Gold Leaf Fancy School Art Cloth Pencil Box,Pens & Stationery,469.0,269.0,flipkart,272.96127789181946,286.81575054658236,279.2229816744853,282.1848477000078,279.3377731813055,273.36856987520684,284.6223601300686,270.6569127066234,282.88399886325703,275.62074444640865,276.55550724519395,274.2122338273946,269.0,1,fake_reference,5.12198360165201,0.9869075227581648,1.6858158341044964,0.42643923240938164
Gene Shoppiee Enamel Plated Alloy Necklace,Jewellery,899.0,149.0,flipkart,856.3556069666605,881.0563598726941,901.3340781051413,912.3398676664652,891.7155425452264,912.3123991434185,886.4387604345868,882.1373040459542,887.4942051902159,928.0534954907992,920.7375925191901,861.7115660750609,149.0,0,none,22.298231777165096,1.0150194823165737,1.0061849616872145,0.8342602892102335
Fash Blush Forever New Red & Gold Tribal Thread Alloy Necklace,Jewellery,2499.0,198.0,flipkart,210.201048860165,210.202927813114,211.5579020507816,210.84618377508528,214.68964499313395,213.14436812110264,216.84242350384685,218.6409868544164,206.84201573140976,213.8964523752963,219.74056078457662,214.43064237823057,198.0,1,fake_reference,3.765037304426021,1.0163282778632918,11.709327736173748,0.9207683073229291
Engage Fuzz and Fuzz Combo Set,Beauty and Personal Care,360.0,300.0,flipkart,389.39453209336426,329.86016091462085,431.9791052899851,314.95856446859744,395.30390067171254,301.8032565043081,445.89124176825135,302.05926249429496,411.50515638051695,327.7848395224891,421.02727209109116,327.5037109240619,300.0,1,yo_yo_pricing,54.188012406758645,0.9717680936829687,0.982025522418903,0.16666666666666666
Galz4ever Red Brown Seed Bead Alloy Necklace,Jewellery,279.0,249.0,flipkart,260.8273379188123,267.0627583534056,261.2642269710042,267.99368541830904,258.35539533673887,259.4109145767817,263.043919942342,257.67912636176175,259.05635304872555,262.47712296567954,264.0564321244847,258.04240504020174,249.0,1,fake_reference,3.439582720152433,0.9995898245578908,1.066490089526447,0.10752688172043011
Tenda W308R,Computers,2999.0,1749.0,flipkart,2270.9049942947872,1824.6458081309133,2171.6052275286647,1792.2769950293978,2202.802854580034,1748.7856985817598,2104.8887215822997,1752.3206359514484,1963.129955117181,1775.326530151312,2168.1452787029402,1734.8346515672265,1749.0,1,yo_yo_pricing,209.69841980457713,0.9553347882750146,1.5307745304246327,0.4168056018672891
Hotpiper Beautiful Yellow Gold Plated Acrylic Necklace,Jewellery,640.0,325.0,flipkart,512.465778892033,595.0204656878709,705.8689013606485,727.6345179781376,527.5668158229831,688.2303677420932,629.6588090892628,607.1510806156688,648.670800133954,611.3358234124871,706.0758976779895,704.8744883054519,325.0,0,none,71.29433040829743,1.0752518536309268,1.0020152840976595,0.4921875
"Denver Brave,Cool Combo Set",Beauty and Personal Care,360.0,320.0,flipkart,339.62014200212303,328.78428083753516,324.8150212666294,332.1650632237311,324.86708941559044,341.2986000603206,327.1711858871304,325.81879649461825,339.7440564497403,330.9209889305735,334.72463034694584,333.83637674093825,320.0,1,fake_reference,5.9608700509445285,1.0047454435635985,1.0844009785695599,0.1111111111111111
Juhi Malhotra Ceramic Choker,Jewellery,450.0,450.0,flipkart,440.06784842314113,443.86398141871837,438.6432495345838,449.9789386662934,454.2780849152225,447.4036771537572,452.30369367039555,443.30009260307975,454.74639321184145,565.2833193520944,550.5367699097529,549.2355896373941,450.0,1,price_jacking,49.191283729852664,1.2411629635556034,0.9490931666879419,0.0
Reins Easy12 5 One Way Electrical Switch,Home Improvement,16500.0,12250.0,flipkart,16512.785203814572,12170.102422027552,15015.270004884627,13134.097441227697,18338.45317302762,13300.109937946052,15623.36513536412,12989.117958373059,16348.057563773871,13472.99497897336,16980.580675197783,13276.860738222022,12250.0,1,yo_yo_pricing,1968.2807401625178,0.9832119699392524,1.1176224520629934,0.25757575757575757
Schneider Classic White 10 One Way Electrical Switch,Home Improvement,700.0,455.0,flipkart,705.6123921696071,700.6269883537553,676.0400909199847,712.6770131700697,670.8731227038255,691.476946409164,722.1370314108786,694.3697807855242,689.5044350774818,705.9159700347832,698.502521319757,688.6301448400732,455.0,0,none,14.546024868591289,1.0025271123207289,1.0052215951912877,0.35
Imli Street Metal Necklace,Jewellery,500.0,350.0,flipkart,491.406222599805,481.20081878964237,502.2147869484152,496.4372603622369,498.94786189058,513.816857062784,505.49955136488813,479.0900620574149,508.2704732382251,507.49281755286336,504.48935785894224,498.96730466915994,350.0,0,none,10.60776728295256,1.012500781179513,1.002031891143977,0.3
Avon Deodrant Body Styx Active & Air Each 150 ml Combo Set,Beauty and Personal Care,410.0,397.0,flipkart,388.5951711918359,345.3508791257122,411.70938500104893,332.8507988621513,425.7785741024602,323.5857978038483,327.3722851233227,404.1483339789767,369.6894864169128,389.70884811016083,396.68504737168155,385.1081709510915,397.0,0,none,34.83060486744069,1.0556987059659078,1.0931917581890422,0.03170731707317073
"Envy 1000 Dark,Electric Combo Set",Beauty and Personal Care,390.0,350.0,flipkart,407.2828301570782,394.9282650615803,364.83478334332307,409.00432363334016,386.09705538556733,344.26901344479035,415.8758896494752,393.7410952443361,405.62114052739213,436.3583925948973,352.0063043779188,387.67083049578866,350.0,0,none,26.838809715849717,1.0018321462678,0.996234335555987,0.10256410256410256
Joyeria Milan Colurful Multistrand Resin Necklace,Jewellery,599.0,399.0,flipkart,585.9151402030609,598.4324423663312,607.0839666944914,579.1370513576026,599.1698998001622,584.0205936508455,588.7314670461072,601.2675757182615,598.7270051403178,581.711542117336,616.14620145241,597.213584958465,399.0,0,none,11.080376070434601,1.0079979340085985,1.0070673387598483,0.333889816360601
Karta B Bear With Sharpner and game Art Plastic Pencil Box,Toys & School Supplies,299.0,90.0,flipkart,234.24028735874825,230.1308963387309,224.65139303038208,230.22348815105633,234.2224404498711,228.31429225982924,226.2887226753221,224.06058643336857,225.33974445389785,276.6797623154113,278.1047294439507,281.50431522328756,90.0,1,price_jacking,22.948282583287092,1.2193928288954117,1.2399090401325206,0.6989966555183946
Diovanni Eternal Solitaire Alloy Necklace,Jewellery,1000.0,469.0,flipkart,1029.2569185093748,1025.9307993915138,1012.1737838656776,1009.6496738522416,971.3280977188624,982.3317599474093,991.0744865031505,971.4796666612347,990.6585004229987,996.3555592867116,956.3441268109337,1013.4685307016963,469.0,0,none,22.916629268065943,0.9904964223213178,1.004179738860619,0.531
Edimax BR-6428NC,Computers,3330.0,2000.0,flipkart,2095.612849064367,2089.535316122395,2052.2596193681716,2063.3720140011847,1975.918437559862,2046.4743773554624,2048.348222799879,2073.0005130344407,2035.804880676977,2025.4646177770005,2063.6684338210252,2096.368602617429,2000.0,1,fake_reference,33.89690294994178,1.004122153024552,1.6200550894786627,0.3993993993993994
FashBlush Forever New Glam Alloy Necklace,Jewellery,999.0,197.0,flipkart,987.3935281594112,1020.4051583968801,1009.4752856598732,977.2961308966551,977.3304735925848,1020.4497970863954,1011.601176331756,1038.9967425115167,986.4651928588268,1033.5089081662609,1000.4429276055109,1024.948107922598,197.0,0,none,21.419360194680948,1.016311839725341,0.9917016191070911,0.8028028028028028
Disney Princess Cartoon Art Metal Pencil Box,Toys & School Supplies,129.0,99.0,flipkart,148.43483126101103,99.09463174159458,120.20803708068064,95.85749673539847,144.4935273243728,99.24594226218252,126.56677595408986,104.29303309589525,132.48898294543582,105.37241657741757,135.41797975350414,96.85849588129463,99.0,1,yo_yo_pricing,19.560131275323222,0.9460750120906379,1.0991725207198757,0.23255813953488372
Fab Fashion Leaf Shaped Alloy Necklace,Jewellery,1080.0,486.0,flipkart,554.683307202233,487.68335728282585,583.6939666265698,487.07771650623937,552.4384997576619,486.23722801229906,559.4767577930104,490.6151665091778,529.5942724963288,508.71497520420183,534.6190461206312,479.67602020658245,486.0,1,yo_yo_pricing,35.73100913547551,0.9656620229851484,2.0721046652645794,0.55
Aardee Neon Net Design Art Thick Fabric Pencil Box,Toys & School Supplies,400.0,379.0,flipkart,414.7462660793261,426.16209672389806,406.15037127665596,389.1550286453599,387.1955655315174,405.8780422849729,389.11191993704693,394.2274548350772,393.0022987392719,412.6444059934751,386.8178299249743,391.47706480416343,379.0,0,none,13.010496218612667,0.9909000228574806,1.0007154396596891,0.0525
GoldNera Brass Chain,Jewellery,987.0,299.0,flipkart,396.93914379360234,289.389066297201,389.29857332608003,321.89827322904364,436.7274381680199,299.3248653626727,391.2460479387153,324.3385345255029,447.42454826560703,307.0375215965828,437.2644299667782,293.50618962568706,299.0,1,yo_yo_pricing,61.27375772410384,0.9444388709822875,2.7325615236547893,0.6970618034447822
"Pratap Hannan monata TYGO, MONY Art Plastic Pencil Boxes",Toys & School Supplies,236.0,210.0,flipkart,238.11669089685716,231.56529304368053,238.40143419501996,239.72577969370005,229.75236593252913,232.853574710304,236.920672654997,237.81419077786563,231.19874075533764,311.6003497571248,306.3793438608474,309.4959284431698,210.0,1,price_jacking,33.643999284115914,1.3147298505660567,0.9304084798135787,0.11016949152542373
Neo Gold leaf Fancy School Art Plastic Pencil Box,Toys & School Supplies,349.0,249.0,flipkart,336.5815429292413,356.2252867420903,356.5007619874696,351.76645455944754,345.14230847238775,343.7346215196823,351.4448329187236,349.2883532545231,354.8280432385378,343.81274739240837,346.7001528399576,347.4616884405751,249.0,0,none,5.922498351941975,0.9899576165856803,1.0010788143782625,0.28653295128939826
"imitzworld Fabric, Alloy Necklace",Jewellery,616.0,399.0,flipkart,635.7743418278375,612.6262002319899,619.7356082388512,602.843278871159,623.3443348895581,604.2960087415242,610.4236698665107,616.6749176092565,620.4727169589886,621.2869752657095,610.9372556231093,627.370357888351,399.0,0,none,9.529721506468595,1.0058765896526014,0.99813852754663,0.3522727272727273
Dong Yang 880 Pouch Soccer Art Cloth Pencil Box,Toys & School Supplies,300.0,270.0,flipkart,372.4608276436283,292.89322322677066,351.8187499568535,280.7711233251435,324.2130429172321,275.5015588513705,342.51105324539753,283.67641441741375,327.7839123220151,268.34385083380295,347.3264221518608,282.1345743764139,270.0,1,yo_yo_pricing,35.78754264956599,0.9445175674823992,0.9601447249781692,0.1
GoldNera Brass Chain,Jewellery,1017.0,299.0,flipkart,1042.5400561320068,1002.567876374186,1004.9589825945791,1020.4650229696174,1029.427254281149,981.9763920708749,1025.6449869375797,1031.1928772029876,1044.7234413743072,1018.3407023304392,1042.2548257933338,1019.8898094885398,299.0,0,none,18.56575066423851,1.006311225842866,0.9951090741623176,0.7059980334316618
Adidas Dynamic Pulse and Team Force Combo Set,Beauty and Personal Care,398.0,295.0,flipkart,340.36173169192404,337.6633667058005,334.86967755871876,343.73099947564026,334.78200726137675,349.4549015896122,337.50402114418785,344.31496984488984,348.90707978397825,414.35512902970447,399.84509281775337,409.5560424091136,295.0,1,price_jacking,30.674753856849915,1.1952344814150189,1.1119013673002245,0.25879396984924624
iSweven Stone Necklace,Jewellery,999.0,399.0,flipkart,593.4917987383321,384.6860142657899,523.9128474356179,406.57104658596717,519.3924968601724,416.21539255918844,481.3052814422367,382.4099532727366,589.1973999881325,406.6469447865717,592.7699916234153,388.63105181029425,399.0,1,yo_yo_pricing,86.51604237188266,0.9690405807035595,2.1086217334100654,0.6006006006006006
